id,new,title,description,summary,keywords,platforms,copying-policy,sha
4dos,,4DOS,4DOS ersetzt den Standardkommandointerpreter. (4DOS ersetzt COMMAND.COM fÅr DOS).,,"command.com, shell, interaktiv",DOS,Modified W3C License,2a60bde53e9ea2c5b740429dc559a5258763c928e402022d30c21745334b0836
7zdec,,7zdec,Extraktionsprogramm fÅr 7zip-Archive.,"Kleines, Standalone-Extraktionsprogramm fÅr 7zip Archive","7z, 7zdec, 7zdecode, archivers","DOS, Windows, *nix",Public Domain,39460f310e4d3e7e135fa29963132e1a7eaeece29fa1c3efed35494c02bc36b4
adplay,,AdPlay,"Musik-Player fÅr diverse Formate, nutzt OPL2/3-Audio.",,"adplay,adplug",DOS,zlib/libpng License,4d2043231ed4a0dba6b74454ef4c35330de1f76c93b5ef5d0976625e1a55d366
adt2,,Adlib Tracker 2,Tracker zum Komponieren von OPL3 FM-Musik .,,"tracker,adlib,opl3",DOS,Fair License,13fc08e4b59d16f6920bbffa18e9fa6a67a1e135042b38a73f19f4a3f6dae69f
aefdisk,,aefdisk,Kommandozeilengesteuertes Partitionierungstool fÅr DOS (portiert fÅr Open Watcom).,,"DOS, fdisk, partition",DOS,"GNU General Public License, Version 2",f1452c867843f7d55431aa7dbab87d25dfe4f4fd8e7aec5bf5933d9abffbda1a
ambhelp,,FreeDOS Help (AMB),FreeDOS Hilfedateien im AMB Format.,,"DOS, FreeDOS, help, doc, text, amb",DOS,"GNU Free Documentation License, Version 1.1",26f9d683626f5edf54dc3a530627fa7924607a7ab295c5dba839da1eb365f30a
ambpack,,AMB Packager,"Archivierungsprogramm, das AMB-Dateien (Ancient Machine Book) packt/entpackt.",,"text, doc, archiver",DOS,MIT,10794200e3017d17d66aa33b0f1f45bc6bb4502df113e6a6c6a7837fd15510d5
ambread,,AMB Reader,Der Reader fÅr das AMB (Ancient Machine Book) Format.,"AMB ist ein Reader fÅr gleichnamige AMB-Dateien (Ancient Machine Book). AMB steht fÅr 'Ancient Machine's Book'. Es ist ein extrem leichtes Dateiformat, das dazu gedacht ist, jede Art von Hypertext-Dokumentation zu speichern, die selbst auf den Ñltesten PCs bequem angezeigt werden kann: technische HandbÅcher, BÅcher usw. Betrachten Sie es als Retro-équivalent einer *.CHM-Hilfedatei.","text, doc, reader",DOS,MIT,d753a8a5f753f7b9a8a1c5be71b8243c76a1c83c06d374dbeb53bc2e012587d4
ansimat,,ANSiMat,"ANSiMat ist ein grafisches Anzeigetool fÅr ANSI-Dateien. Es kann auch genutzt werden, um ANSI-Dateien in regulÑre Bilddateien (BMP/PCX/PPM/TGA/TIF) umzuwandeln, ebenso in FLC (FLiC) Animationen.",,"ansi, viewer, Betrachter",DOS,"GNU General Public License, Version 3",eb12b914f5710425c9ec5afc72433ec16c7be0e6c302f3198064f78a641f97b0
apack,,aPACK,AusfÅhrbarer DOS-16-Bit-Kompressor.,"AusfÅhrbarer 16-Bit-DOS-Kompressor. aPACK komprimiert die Datei, wÑhrend sie ausfÅhrbar bleibt. aPACK verwendet fortschrittliche Komprimierungsheuristiken und -tricks, um das beste KomprimierungsverhÑltnis zu erzielen. aPACK gilt seit Jahren als einer der besten ausfÅhrbaren 16-Bit-DOS-Packer.",executable packer ausfÅhrbar Packer,DOS,Freeware,09a2b10190c1efef5ce0d6a85385c29b1f95345cdc78fd4b81f9b176d4a7ff36
append,,APPEND,"APPEND erlaubt Programmen Dateien in spezifischen Ordnern so zu îffnen, als wÑren sie im selben Ordner.",,"FreeDOS, append, data, files, directories, Daten, Datei, Verzeichnis",DOS (NASM),"GNU General Public License, Version 2",e6d494992b1a5950db3218cafae9025f49842786af2c3c8e96a4490439ce8197
arachne,,Arachne,Ein DOS Web Browser (8086 & i386 Versionen).,,"network, www, browser, internet",DOS,"GNU General Public License, Version 2",b0f1fd2efd113cf72872efeebfde7d02475488715ab870f795691dd364bdaec5
arj,,ARJ,Der Open Source ARJ Packer.,Der Open Source ARJ Packer.,"arj, archive,  Archiv, zip",DOS,GNU General Public License,932b722d7c4e3f94704774b4ea54d53d99808e2bcfb5410346fbfe6819158709
assign,,assign,Weist einen Laufwerksbuchstaben einem anderen Laufwerk zu.,Weist einen Laufwerksbuchstaben einem anderen Laufwerk zu.,"FreeDOS, assign",DOS,"GNU General Public License, Version 2",be4ee0d564b2695a9595891264f6f19d56d975427df0cc91ba3da2a23e2d1f2a
atapicdd,,ATAPICDD,Public Domain ATAPI (IDE) CD-ROM GerÑtetreiber.,Public Domain ATAPI (IDE) CD-ROM GerÑtetreiber.,"DOS, CD-ROM, device driver, GerÑtetreiber",DOS (NASM/TASM),Public Domain,500a557e1aab84fc6f609c631a251792c44408242cdda8d654dc08e88ddd0ba8
attrib,,attrib,Anzeigen und Setzen von Dateiattributen.,,"FreeDOS, attrib",DOS,"GNU General Public License, Version 2",e3bf5b785f4d41a9ebd07dc3f61fb2350a27a5ed9d420145acad6863145ba2b9
b64,,b64,Tool zur Base64 Codierung nach RFC1113.,,"b64, base64",DOS,MIT License,a098c8132f6ca962ed7d258aa60e76201b65f38bde0ac751e713fd2903e55d24
basec,*,basec,BASic Emulation Compiler (BASEC) is a p-code compiler,,"basic, programming","DOS (djgpp), Sparc-Sun-Solaris, OpenBSD, SGI-IRIX, Linux(x86)",GPL,b6535a5c6a8887f158fed4a0a19507c29c5fd0abc60455568cd91386fdf47707
batt,,batt,Kleines Programm zum Anzeigen von Informationen Åber den aktuellen Leistungs- und Batteriestatus.,"BATT ist ein winziges Programm zur Anzeige von Informationen Åber die aktuelle Leistung und den Batteriestatus (Restladung und Betriebszeit), die in mobilen Umgebungen kritisch sein kînnen, aber unter DOS nicht leicht verfÅgbar sind, selbst wenn sie Åber die Advanced Power Management BIOS-Schnittstelle leicht verfÅgbar sind. Es wurde fÅr die AusfÅhrung unter normalem DOS entwickelt und funktioniert mîglicherweise nicht unter MS Windows.","DOS, dos, apm, battery, power",DOS,'Modified' BSD License,0170830ccde1a585897d4ed5904c5c17c00cb80bf590a892d1503c0b67bac374
bcc,,bcc - Bruce's C compiler,"Bruce's C Compiler ist ein kleiner C Compiler, der 8086 ASM-Code fÅr die Tiny und Small Modelle erzeugt.",,"K&R,C89,C,compiler",DOS,"GNU General Public License, Version 2",d0fb57da0ed806888270c3b46ae7d0d8d54da2bb0896b6d68dc0a66752243bf0
biew,,Biew,Biew ist ein bin/hex Editor und Anzeigeprogramm. (Benîtigt i686+).,,"Biew, binary, hexadecimal, viewer, editor, hexadezimal, Betrachter, Editor",DOS,GNU General Public License,37c9334ac4bfbb6d484a432538bd0abd33dacdc2cb36d3b49035e13cce428b86
bin2asm,,Bin2Asm,Ein einfaches Programm um eine BinÑrdatei in eine Assemblersprachdatei zu konvertieren,,"DOS, devel, bin2asm",DOS,BSD 3-Clause License,5a1719cbf8e9addcec6b652abf8e8ad036256aa6afd20d863eefa8958b1ba130
bin2c,*,bin2c,BIN file to C source generator,,"freedos, bin, c, convert",dos,GPL,eb8e1fd8125ab9897a1c76ba5ea4d7878de60a267f0a1af862301208f5d7cb22
bladeenc,,BladeEnc,Blade's MP3 Encoder erzeugt MP3s aus WAV/AIFF/RAW Dateien.,,"mp3, encoder",DOS,"GNU Lesser General Public License, Version 2.1",55e6fc852657742499fdb6a7dd91540a0e9b2dfee19556d9720e4ee8558de206
blkdrop,*,BlockDrop,A falling block game,A falling block game that is nothing like Tetris. (Requires a mouse and 386+),dos game,DOS,BSD 3-Clause License,199171a5124daaf266f823287a3d0c492069aa91ec3d32ea2c61dbe21dd38547
blocek,,Blocek,Ein graphischer Texteditor mit Unicode- und BildunterstÅtzung.,,"Editor, editor, Unicode, unicode",DOS,GNU General Public License,bf05e6785010909e67949ea77fcebf60f5020e11a7c1500bb4faaca90785b1a8
blwcbc,,BLW-CBC,DOS Blowfish Cipher Programm (mit Quellen).,"BLOWFISH IM CBC-MODUS v1.5a ist eine T-Pascal 7.0-Implementierung des Blowfish-VerschlÅsselungsalgorithmus, wie in Dr. Dobbs, April 1994 beschrieben. Dieses Archiv enthÑlt Quellen der Blowfish-Einheit, Quellen der BlowFish-CBC-Einheit und eine Demo zur Programmierung der BLW-CBC-Einheit. Danke an Bruce Schneier, dem Autor des Algorithmus.",DOS blowfish cipher encryption,DOS,Public Domain,3c4e0eecd9d351b17b9c463c26faf9f8b5ff1292d2863bed5bdd97fe7383af2f
bmp2png,,bmp2png,Kommandozeilentool zum Umwandeln von BMPs in PNG und umgekehrt.,,"bmp,png",DOS,Freeware (with sources),e6d7a9c33da6be71042987c6426319e254cc585a9183e593a9bef5c7ff0d31f5
bolitare,,Bolitaire,Ein Freecell Klon fÅr DOS.,,"freecell, games, Spiele",FreeDOS,"GNU General Public License, Version 2",7bcbb8a91b5cb075b5d89beafe0e2b9b22e08e5bb359af8dc828fe21fc5f739f
boom,,Boom,Ein GPL Port des Doom Quellcodes. Kommt mit FreeDOOM um ein komplettes Spiel zu erhalten.,,"doom, boom, freedoom, games, Spiele",DOS,"GNU General Public License, Version 2",2535cd8878ee776c4055e0b361f16a0447b69612596942b2b26ecb5b98cde827
bootfix,,Bootfix,Bootfix ist ein Bootsektortool zum Testen und Reparieren des Bootsektors.,,"Bootfix, boot, sektor, mbr, disk, harddrive, Festplatte",DOS,"GNU General Public License, Version 2",63139a5ac66c8ad9603643062e62e398a5f7561bb794db8c80854fb6bb2627a7
bootmgr,,multi-BOOT ManaGeR,"Booten von verschiedenen Festplatten, Partitionen oder Disketten.",,"DOS, dos,  boot",DOS,'Modified' BSD License,d3f414ca45f74da7a360e6bd3c5753b0cf681096a58c63d92b1cdcc7cf3f3700
bsdtail,,BSD tail,Zeigt den hinteren Teil einer Datei an.,Direkte Portierung der 'TAIL' Version 5.2 von BSD 4.3.,"tail, unix, bsd, file","DOS, FreeDOS",BSD License,c3d34e507b4220a80cd3fb72dd1f0fcebb14e373f1bc160f7426a48abe399096
bsum,,BSUM,Erzeugt BSD-Checksummen von Dateien.,Bsum ist ein sehr kleines (256bytes!) Tool um BSD-Checksummen zu erzeugen,"DOS, dos",DOS,MIT License,ea4e3048965b03be175eaf737323cf308c37ea44ecbe41f1e79f0940bf9d684e
btitanic,,Beyond the Titanic,Textbasiertes Adventure im Infocom-Stil.,,"games, Spiele",DOS,"GNU General Public License, Version 2",8d0098a28b8ddf2d7c9e44ea364ba774ac653414d4e133490fd66f9816cfb1ed
bwbasic,,Bywater BASIC,Der Bywater BASIC Interpreter.,"Der Bywater BASIC Interpreter (bwBASIC) implementiert einen gro·en Teil des ANSI Standards fÅr Minimal BASIC (X3.60-1978), einen signifikanten Teil des ANSI Standards fÅr Full BASIC (X3.113-1987) sowie viele klassische BASIC-Dialekte in C unter Benutzung von des Public Domain CauseWay DOS Extenders","basic, quickbasic, qbasic, bwbasic",DOS,"GNU General Public License, Version 2",07a8bcd91f570c6d73fd35604fb1d7797eb945fbd4e416067bad60a04011cccf
bz2,,BZIP2,BZIP2 Komprimierung.,,"bzip, bunzip, zip, unzip, Archivierung, compression, Kompression, Packer","DOS, FreeDOS, Linux, Windows","Open Source, see License.txt",298ede87baddf4e6a2261f69f4931167bcc02d5f7b68f7258d500149f2b22554
cabext,,CABExtract,CABExtract entpackt eine Anzahl verschiedener Microsoft CAB Formate.,,"cab, komprimiert, entpacken, Archiv",DOS,"GNU General Public License, Version 3",92a3f403c45e38ec650947458aae032e0083c8de3754d059f04509ee1fcf3dd2
cal,,cal,Kalenderprogramm Ñhnlich dem UNIX 'cal'.,,freedos,DOS,Freeware with source,25b5c67f87aa5b5ffbc2b4a426cae9e87b192ac1db4b22d618f345d0dcbd65d4
calc387,,CALC387,"Winziger (1KB) Kommandozeilenrechner, erfordert eine 387+ FPU.",,"calc, calculator, Taschenrechner",DOS,Freeware w/sources,9215ab8108387d05704cb4f542a17ff246c73b206d496cedfcaff02318f5c0ef
callver,,Callver,Setzt die DOS Version fÅr das AusfÅhren eines Programms.,,"DOS, Freedos, dos, freedos, setver, dosver, callver, Version, version",DOS (NASM),Public Domain,079d06c6ffb40b4618cbe878b5e2d0e20887a4330fd83b3ff7d65c2bfbeff509
causeway,,CauseWay,CauseWay DOS-Extender.,"Der CauseWay DOS-Extender. Bietet UnterstÅtzung fÅr die Anwendung, den geschÅtzten Modus zu verwenden. (éhnlich wie DOS4GW.)","DOS, dos4gw, asm, watcom, extender",DOS,Public Domain,2e140a4a956231e14b5f3c196ac9c28f04c931e6968499372e5b3c3e679f152a
cdogs,,C-DOGS,"C-DOGS ist eine Fortsetzung von Cyberdogs (laufen Sie umher, um Bîsewichte zu vernichten) .",,"cyberdogs, games, Spiele",DOS,Free w/Sources,0df0adc807e652aefbfae9e6af6ce603dee4908c2decf01e724b0efe5cf2449c
cdp,,CDP,Der Kommandozeilen-Audio-CD-Player fÅr DOS.,,"cdp, audio, cd-rom","DOS, FreeDOS",Freeware,7ee2e0af1c607ce4266ce0ae54b548e2d7c07428690cd740a4cd0a2e40b71d4a
cdrcache,,cdrcache,"CD-ROM Cache, beschleunigt LesevorgÑnge fÅr ein Laufwerk, XMS, 386 oder besser.",,"cache, freedos, smartdrv, cd-rom",FreeDOS,"GNU General Public License, Version 2",2ddc611635e05f254fae9ba59edbcbdaf9a003724cb89a2886fe5306fa3214da
cdrom2ui,,cdrom2ui,"Ein kleines Tool fÅr CD-Laufwerke. UnterstÅtzt: eject, close, lock, unlock und reset.",,"freedos, cd-rom",FreeDOS,"GNU General Public License, Version 2",07fef5b368213e066d25e1b758a03e09b7b83efb00f7ec4260b206d69d8e00e8
chicken2,,Chicken 2,Ballerspiel mit HÅhnern.,,"chicken, games, Spiele",DOS,Emailware,eb8d733eb194e7b0e124726e251adb445be4b9548e7f48dfc569142407e351d2
chkdsk,,CHKDSK,Untersucht ein Laufwerk auf Fehler.,,"Check, disk, Festplatte, Fehler, Test, harddrive","DOS, FreeDOS","GNU General Public License, Version 2",d565f42cb47ff84b5ab4ed5974412333e825adfa984d2d9b05b86b4cc6dca8c8
choice,,choice,LÑsst den Benutzer eine Auswahl treffen indem es auf einen Tastendruck wartet. (nutzt kitten anstatt cats).,,"FreeDOS, freedos",DOS **erfordert KITTEN,"GNU General Public License, Version 2",8e42bf05e8b5b63475671633739cf44a0bb5ea6de4dc64bdc0c5df52287d42e1
clamav,,Clam Anti-Virus (ClamAV),ClamAV scannt Ordner und Dateien auf Viren.,,"clamav, av, anti-virus, virus","DOS, BeOS, Unix, Windows","GNU General Public License, Version 2",6584cabb8c9a02a21fe79a86d93a2dc08d8a9b2d2560301bc18266e55156a9c6
clamdb,,Clam Anti-Virus Database,Die Virusdatenbank fÅr ClamAV.,,"clamav, av, anti-virus, virus, db, database",Plattform-unabhÑngig,"GNU General Public License, Version 2",36ef506a2418bd4199abf2e8360bc6804f532f088d9fd6264181b3d0777bf81d
cmdedit,,CmdEdit,"TSR (terminate & stay resident)  Utility, das vollstÑndige Bearbeitungsfunktionen fÅr die DOS-OberflÑche bereitstellt.","Ein TSR-Dienstprogramm (terminate & stay resident), das vollstÑndige Bearbeitungsfunktionen fÅr die DOS-OberflÑche bereitstellt; stapelt Befehle und Laufwerk/Verzeichnis-Paare zum Abrufen; unterstÅtzt definierbare Symbole und Variablen sowie programmierbare Funktionstastendefinitionen und Makros; bietet optionale automatische VervollstÑndigung von Befehlen und (langen) Dateinamen, zusammen mit ausfÅhrbaren Erweiterungen und Verzeichnissen; und ermîglicht den gleichzeitigen Wechsel von Laufwerken und Verzeichnissen. Klammererweiterung und mehrere Befehle in einer Zeile werden ebenfalls unterstÅtzt.",DOS 16 bit edit command,DOS,Free w/sources,ed30941f10b25403fb0a52e0b5608fd9b8249cb04847c0e65dd92b8aa1c03c72
cmos,*,CMOS.COM,Save and restore CMOS memory,,CMOS FreeDOS,DOS,GPL,56211e778bb2f66f07c74b6cc1dd11ab159cb857184eebcc562394bd2b1c4eb1
command,,FreeCom,Die FreeDOS Command Shell.,,freecom freedos command shell Kommandozeile Eingabeaufforderung cmd,"DOS, DOSEMU","GNU General Public License, Version 2",a3bbb02facd48ea2b3e5f927420d9d8865d89cf575e6b5720277cf5835f84a4e
comp,,COMP,Vergleicht Dateien und zeigt Unterschiede an.,,"compare, comp, Datei Vergleich","DOS, FreeDOS","Free, see COMP.ASM",f70c6cc080860ac5dff2851ceb9bcf2219f6625ae2339993ad00e361eb98d25b
compinfo,*,compinfo,Display information about your PC,,"freedos, computer, information, compinfo",dos,GPL,fa5a180d00dc219ef232da822198b4632976dbed7f2b834b7554fbd73c4a2df3
compute,,compute,Berechnet einen gegebenen mathematischen Ausdruck.,Berechnet einen gegebenen mathematischen Ausdruck.,"freedos, expression, parser, math, compute",FreeDOS,GNU GPL,ab0d970b964554050d8c41f997db6914bc3e9c87bb6e6df0cbe2f6f3bca284e0
cpidos,,CPI (Code Page Information) Package,Paket mit UPX-komprimierten CPI-Dateien fÅr verschiedene DOS-Codepages.,,"display, codepage, code page, cp, dos codepage, dos cp, charset, Zeichensatz",FreeDOS,"GNU General Public License, Version 2",e1404044d85fa1e9c30dfd1853909ac84b6a87e6c89f788413cd13b2bb1d133d
cpied,,cpied,Ein CPI-Font-Editor mit GUI.,,"cpi,cpx,font,editor",DOS,"GNU General Public License, Version 3",b76413376ff5f52754a856e073a3d86fec002c0cd506eeffa26c63e4c9f39eba
cpp2ccmt,,cpp2ccmt,Ein C++ zu C Kommentar-Konverter.,,comments Kommetar Kommentare,DOS,"GNU Lesser General Public License, Version 2.1",89225d319353e73b986f6400a58bbe82bf51a66a279d190ac25e75f631dfe5e0
crc32,,CRC32,Berechnet die Standard-32-Bit-CRC-PrÅfsumme von Dateien.,,crc32,DOS,Public Domain,573188666dd4f5d7a686ba8f964993f7f81c80ed2a70792815d5960c4fb803d7
crynwr,,Crynwr,Eine Sammlung freier Packet-Treiber der Firma Crynwr.,,packet Packet-Treiber packettreiber cryn crynwr,DOS,Open Source,60a1fdde3aa6b7980f2afb3555931567fcd4234e24607e91a3f04d3b05fea386
csphinx,,Sphinx C--,Sphinx C-- ist ein Compiler auf halbem Weg zwischen C und ASM.,,compiler,DOS,Greenware,8fba74099d6150a36451883c7f5fc79f43a34d1836a58d3275d74e627840125d
ctmouse,,CTMouse,Der FreeDOS Maus-Treiber.,,"Mouse, mice, wheel, Maus, Treiber",FreeDOS,"GNU General Public License, Version 2",d6b7db9a8ea5ed62ab3dc7ece379f13984f7d8d122bb28c2afe0d5fedc34203e
curl,,cURL,"Curl ist ein Kommandozeilentool zum öbertragen von Daten, die mit URL Syntax angegeben sind.",,"freedos, curl",FreeDOS,Open Source,0b6a186b67c256ff378ed39aff811d970df58e3947cdc91f776b94ad11936d81
cwsdpmi,,CWSDPMI,32-bit DPMI DOS Extender fÅr DJGPP.,,"extender, DPMI, DJGPP, 32bit","DOS, FreeDOS","GNU General Public License, Version 2",fdf2ffd9372401482a514d033690cb1585105710d23be35c6769e3dffdf0534f
cyberdog,,Cyberdogs,Umherlaufen und Bîsewichte mit Atombomben auslîschen.,,"cyberdogs, games, Spiele",DOS,Public Domain,b82faf4be86ea46beebe9c32f85d64eef1ad181ac6609cc080b59ebc585eac1f
daa2iso,,DAA2ISO,Ein Tool zum Umwandeln von einzelnen und mehrteiligen DAA und GBI Images in das ISO Format.,,"daa2iso,poweriso,daa,gbi",DOS,"GNU General Public License, Version 2",c75c77cd36d13d5dd784c559599c9afa79e8026a791e4eef7fde424ba91b3309
debug,,DEBUG,Der DOS-Debugger zum Testen und VerÑndern von Programmen. Mit 32bit DPMI UnterstÅtzung.,,"debug, debugger, DPMI debugger, 32bit debugger, kernel debugger","DOS (assemble mit NASM), FreeDOS",MIT License,b680d86cb6cd92e051c42ef942bff0818c1058d8825e9d27731f0386b72d646e
defrag,,Defrag,Programm zum Defragmentieren.,,"Defragment, defragmentieren",FreeDOS,"GNU General Public License, version 2",6e1d46eaed56012a97e9f6f07fad4aab9edf2e95d7bbf15f23d5b7c045d6cecf
deltree,,DELTREE,"Lîschen eines Ordners mit allem, was darin ist.",,"freedos, lîschen, tree, baum","DOS, FreeDOS","GNU General Public License, Version 2",4328bdb74bc0c2048076deb500055b2965c852125b1dac04a6903fc5cf0b0165
demosapa,,Assistance Demo,"Ein einfaches Paket, um die Verwendung eines benutzerdefinierten Hilfsprogramms zu demonstrieren.","Ein einfaches Paket zur Demonstration der Verwendung eines benutzerdefinierten Hilfsprogramms, das beim Erstellen benutzerdefinierter Installationsmedien automatisch von der FreeDOS-Buildumgebung eingebunden werden kann. Das Paket wird auf USB- und CD-ROM-Medien automatisch gestartet. Es wird auch bei den Installationstypen BASIC und FULL installiert und verwendet.",freedos,DOS,Public Domain,3fed2d43061859369924cf347f43e265f6dbb1c4fadb3a5f4d7f8abe2fc266d7
devload,,devload,"LÑdt Treiber, die sonst in der config.sys Datei geladen werden, unterstÅtzt UMBs.",,"commandline, ,Treiber, device, driver, load, ctload, devload, laden config.sys","DOS, NASM, FreeDOS","GNU General Public License, Version 2",356cc7e0701294d41906b34bd24fdee8908b19c0053943938ef28830cdae281b
dialog,,Dialog,Dialogboxen in Shell-Skripten anzeigen.,,"dialog, curses, ncurses","DOS, Unix, Windows, Curses, GTK","GNU Lesser General Pubic License, Version 2.1",960daaa1520f74dc26f56251b7360118063361dcde049d7d6bbc1b214ad3f46b
dillo,,Dillo,Ein grafischer Browser bekannt fÅr Geschwindigkeit und kleine Grîsse.,,"dillo, web, www, browser, network, internet",DOS,"GNU General Public License, Version 3",f174f9e06f872f8d6ed2e381c605b333ed344a415dd875a779aabdcc29e639dd
diskcomp,,DISKCOMP,Programm zum Vergleichen von Disketten.,,"diskcomp, Vergleich, disks, Diskette","DOS, FreeDOS","GNU General Public License, Version 2",e1c032e84f8f5437533b7d61d966eded91f4e269f6c8209d093d5975710acfc5
diskcopy,,DiskCopy,Eine Diskette oder ein Image auf eine andere Diskette kopieren.,,"Freedos, disk, diskcopy, kopieren, image","DOS, FreeDOS","GNU General Public License, Version 2",b6c5163c1fbc2438060b2a31f7e71dcb0060663befa627ed02f7de5260807dd4
display,,DISPLAY,FreeDOS Treiber fÅrs Codepage-Management (Bildschirm oder Drucker).,,"display, ega, vga, nls, cpi, cpx","DOS, FreeDOS","GNU General Public License, Version 2",0343e67efe35a954af07132ffe83429d4cb67ed5be12916d459650b7e9d01bf8
djgpp,,DJGPP,DJGPP Umgebung.,,"gcc, compiler, c, djgpp",DOS,"GNU General Public License, Version 2",bd3920d89c9a8a5bb57bc86a87c979e41fe5586cc1546b55eb6c4deec5aa1c04
djgpp_bn,,DJGPP binutils,"DJGPP Binutils: Linker, Assembler, usw...",,"gcc, make, compiler, c, djgpp",DOS,GNU General Public License,dbf398dd0a57c0aedbd77941a6a6415c3eaa0c5d2e3d212df710323ef46288bc
djgpp_bs,,DJGPP Bison,DJGPP Bison (Ein Parser Generator kompatibel zu YACC).,,"bison, djgpp",DOS,GNU General Public License,0c408c8f27010b768c8ea894b757e40c767d0721725bf71476d8e09ba19f7b24
djgpp_db,,DJGPP GDB,DJGPP Debugger (GDB).,,"gcc, gdb, djgpp",DOS,GNU General Public License,08b215eda5121233c7c298314bef08b63731482ede30679f04b1d2429efbefce
djgpp_fq,,DJGPP FAQ,DJGPP FAQ.,,"gcc, faq, make, compiler, c, djgpp",DOS,GNU General Public License,3f43f327a84b5433948c153b362dcde37df603454b4d8848c6ca716ff6983aaa
djgpp_fx,,DJGPP Flex,DJGPP Flex (schneller lexikalischer Analysegenerator).,,"flex, djgpp",DOS,GNU General Public License,7a6d429e8535e08a05867d87b06d813b2b57d4da80b53ecb8ac180959c410f47
djgpp_gc,,DJGPP GCC,DJGPP GCC (C Compiler).,,"gcc, compiler, c, djgpp",DOS,GNU General Public License,96c2a95a059335e7f06389d103e9aec73e347dd95353adad6767842f6b0c7fad
djgpp_gp,,DJGPP GPP,DJGPP GPP (C++ Compiler).,,"compiler, cpp, gpp, djgpp",DOS,GNU General Public License,ee82745dbec83d20023ffe224b95bf1791fadb00eb59473fae98b5ee5e8fb753
djgpp_mk,,DJGPP make,DJGPP make.,,"gcc, make, compiler, c, djgpp",DOS,GNU General Public License,1bc93519783f66628fc45a3e7fc8845ef8a942322b61a6ccc83d3196e79c778a
djgpp_ob,,DJGPP Objective-C compiler,DJGPP Objective-C Compiler.,,"gcc, objective-c, compiler, djgpp",DOS,GNU General Public License,8ba63cdf58ab572c682f8551f71ec12c18be775f1fd2312c92bd83709180eff0
djgpp_rh,,DJGPP RHIDE,DJGPP RHIDE Editor.,,"rhide, djgpp",DOS,GNU General Public License,a8597f7099b24398dce94eae37ce7bb19bfaa4d02aa30289fec60401b8e1d083
djgpp_tx,,DJGPP Texinfo,DJGPP Texinfo (Info-Datei Betrachter).,,"texinfo, djgpp",DOS,GNU General Public License,2a59d8925f005d482e2b37ecfae0104c218ada82bf5b2d84591902e2ddf5a8ed
dn2,,DOS Navigator 2,DOS Navigator 2 OpenSource ist ein Dateimanager basierend auf dem DOS Navigator (c) 1991-99 by RIT Research Labs.,,"DOS Navigator, Norton Commander",DOS,"OpenSource, similar to BSD License",65318053f04044538dc6332c31e0372fbbbba938c45a3aa5d4040cb6a6153cb5
dog,,DOG,"Eine alternative command.com Shell, Ñhnlich FreeCOM, aber anders...",,"command, shell","DOS (Turbo C++ 1.01, ASM), FreeDOS","GNU General Public License, Version 2",ba35e4c136c8e084ff800d57579ab39f9c260cc1c246058e58065d44b4acf5d7
dojs,,DOjS,Ein DOS JavaScript Canvas mit Sound.,"DOjS ist eine JavaScrip-Interpreter mit WAV- und MIDI-SoundunterstÅtzung. DOjS lÑuft in Dosbox und auf realer Hardware oder einer virtuellen Maschine mit MS-DOS, FreeDOS oder jedem DOS-basierten Windows wie Windows 95/98/ME. Wenn Sie es auf echter Hardware betreiben, benîtigen Sie mindestens einen 80386 mit 4 MB. Ich empfehle einen Rechner der Pentium-Klasse (>= 100MHz) mit mindestens 32MB RAM.","java, JavaScript",DOS,"Various Licenses, See LICENSE file",55f9a221b922e60047bd336142c191f89451def8cc6a6577100424f325b80135
dos32a,,DOS/32A,DOS/32A ist ein DOS Extender.,,"7-zip, 7z, 7za, archiver",DOS,"Open Source, similar to BSD License",dbd2dc7e0a1f21cda807b4326090cde43d20bdc90431cc298071d78a267e65a1
dosdef,,DOS Defender,"DOS Defender ist ein x86-Realmodus-DOS-Spiel fÅr Ludum Dare #31 (Dezember 2014). Da es nur noch wenige DOS-Rechner gibt, ist die Zielplattform eigentlich DOSBox, obwohl sie einigerma·en auf jedem DOS-System funktionieren sollte. Das Spiel kann mit einer Maus gespielt werden, aber es sollte mit einem Joystick/Gamepad gespielt werden.",,"games, Spiele",DOS,Public Domain,788250476e2575ae9d3612748c59865c0ca690a93607e038d0b83216705f8b0c
dosfsck,,DOSFSCK,Testen und ggfs. Reparieren von PC/MS-DOS Datei-Systemen.,,"scandisk,chkdsk",DOS,"GNU General Public License, Version 2",5b4ee84cf3621321c223e5d0ab64b4a83f542d04cdf5d3e4058b42820650754d
doshexed,,DOSHEXED,Hex Editor und Betrachter.,,hex editor viewer Betrachter debug,DOS,"GNU General Public License, Version 3",8b0821174b7f013912a13f9a8f81b1bf4fc61d8c2ade7b67f599e1f56e829ee1
doslfn,,DOSLFN,Stellt die API fÅr lange Dateinamen (LFN) in einfachem DOS bereit (kein Windows!).,,"long file name, lfn, lange Dateinamen",DOS ('386+),Freeware w/sources,dad37b3e23fd1c3ccef7237af37a8772648d96694f07c0f65b1c208018d2dc4f
